postcode,longitude,latitude
7810,147.3294,-42.8794
7811,147.3294,-42.8794
7812,147.3294,-42.8794
7813,147.3294,-42.8794
7814,147.3294,-42.8794
7823,147.3294,-42.8794
7824,147.3294,-42.8794
7827,147.3294,-42.8794
7828,147.3294,-42.8794
7829,147.3294,-42.8794
7845,147.3294,-42.8794
7850,147.3294,-42.8794
7901,147.1347,-41.4388
7902,147.1347,-41.4388
7903,147.1347,-41.4388
7904,147.1347,-41.4388
7905,147.1347,-41.4388
7906,147.1347,-41.4388
7907,147.1347,-41.4388
7908,147.1347,-41.4388
7915,145.9037,-41.0558
7916,147.1347,-41.4388
7917,147.1347,-41.4388
7918,147.1347,-41.4388
7919,147.1347,-41.4388
7920,147.1347,-41.4388
7921,147.1347,-41.4388
7922,147.1347,-41.4388
7923,147.1347,-41.4388
3000,144.9633,-37.814
3001,144.9633,-37.814
3002,144.9879,-37.8167
3003,144.95,-37.8101
3004,144.9633,-37.814
3005,144.9632,-37.8152
3006,144.9522,-37.8253
3008,144.9505,-37.8149
3010,144.9612,-37.7958
3011,144.8907,-37.8061
3012,144.8735,-37.7803
3013,144.9,-37.8167
3015,144.8848,-37.8443
3016,144.8826,-37.8552
3018,144.845,-37.864
3019,144.8548,-37.7867
3020,144.8164,-37.7912
3021,144.7686,-37.7461
3022,144.8016,-37.7764
3023,144.7833,-37.7667
3024,144.541,-37.8415
3025,144.8474,-37.8349
3026,144.8159,-37.8205
3027,144.7437,-37.8619
3028,144.7837,-37.8841
3029,144.75,-37.8167
3030,144.7509,-37.9148
3031,144.93,-37.7882
3032,144.8833,-37.7833
3033,144.865,-37.7326
3034,144.8626,-37.7616
3036,144.8047,-37.6963
3037,144.7417,-37.6905
3038,144.8084,-37.7234
3039,144.9167,-37.7667
3040,144.9167,-37.7667
3041,142.4833,-37.6333
3042,144.8542,-37.7203
3043,144.8908,-37.7082
3044,144.9333,-37.7333
3045,144.8518,-37.6743
3046,144.9195,-37.7184
3047,144.9354,-37.6708
3048,144.9346,-37.6568
3049,144.887,-37.676
3050,144.9555,-37.7981
3051,144.9667,-37.8
3052,144.95,-37.7833
3053,144.9667,-37.8
3054,144.9666,-37.7818
3055,144.9502,-37.7603
3056,144.9667,-37.7667
3057,144.9502,-37.7603
3058,144.9613,-37.7287
3059,144.8667,-37.6333
3060,144.9667,-37.7167
3061,144.95,-37.6833
3062,144.9333,-37.65
3063,144.8782,-37.5911
3064,144.95,-37.5333
3065,144.9783,-37.7984
3066,144.9833,-37.8
3067,145.0,-37.8
3068,144.9788,-37.7886
3070,145.0,-37.7667
3071,145.0,-37.75
3072,145.0167,-37.75
3073,145.0,-37.7167
3074,145.0167,-37.6833
3075,145.0167,-37.6667
3076,145.006,-37.6307
3078,145.0309,-37.7804
3079,145.0431,-37.769
3081,145.0333,-37.75
3082,145.0667,-37.6667
3083,145.0351,-37.7141
3084,145.0932,-37.7399
3085,145.0935,-37.7251
3086,145.0826,-37.7173
3087,145.0847,-37.6998
3088,145.1333,-37.7
3089,145.15,-37.6667
3090,145.1167,-37.6667
3091,145.1349,-37.6375
3093,145.1167,-37.7333
3094,145.1167,-37.7167
3095,145.1833,-37.7
3096,145.1833,-37.6667
3097,145.2848,-37.7008
3099,145.2667,-37.55
3101,145.0309,-37.8064
3102,145.0538,-37.7976
3103,145.081,-37.8117
3104,145.0939,-37.7909
3105,145.0833,-37.7667
3106,145.1167,-37.75
3107,145.1167,-37.7667
3108,145.1237,-37.7883
3109,145.1638,-37.7795
3110,145.2408,-37.7576
3111,145.1749,-37.7891
3113,145.2333,-37.75
3114,145.2146,-37.7769
3115,145.2667,-37.7333
3116,145.3143,-37.7386
3121,145.0077,-37.8286
3122,145.0397,-37.8344
3123,145.05,-37.8167
3124,145.0705,-37.8248
3125,145.0949,-37.8505
3126,145.0848,-37.8247
3127,145.1004,-37.8252
3128,145.121,-37.8324
3129,145.1266,-37.8027
3130,145.1518,-37.8093
3131,145.1833,-37.8333
3132,145.199,-37.8182
3133,145.1943,-37.8362
3134,145.25,-37.7667
3135,145.2489,-37.8213
3136,145.3,-37.7833
3137,145.3167,-37.8
3138,145.3,-37.7833
3139,145.5833,-37.8333
3140,145.35,-37.75
3141,144.9833,-37.8333
3142,145.0144,-37.8416
3143,145.0205,-37.8554
3144,145.0352,-37.8399
3145,145.0425,-37.874
3146,145.0667,-37.8667
3147,145.1055,-37.8666
3148,145.1167,-37.8833
3149,145.1479,-37.8742
3150,145.1833,-37.9
3151,145.1503,-37.8535
3152,145.2167,-37.8833
3153,145.2983,-37.8261
3154,145.3167,-37.85
3155,145.2833,-37.8667
3156,145.2727,-37.9581
3158,145.3333,-37.9
3159,145.4,-37.9167
3160,145.3447,-37.903
3161,145.0249,-37.8739
3162,145.026,-37.8956
3163,145.05,-37.8833
3164,145.2,-37.9833
3165,145.0667,-37.9221
3166,145.1167,-37.9
3167,145.1,-37.9
3168,145.1427,-37.905
3169,145.1167,-37.9333
3170,145.2,-37.9167
3171,145.1581,-37.9457
3172,145.15,-37.9667
3173,145.1739,-37.9912
3174,145.1667,-37.9667
3175,145.2,-37.9833
3176,145.1943,-37.9636
3177,145.2389,-37.9935
3178,145.2333,-37.9333
3179,145.2333,-37.9
3180,145.2496,-37.8898
3181,144.9932,-37.8511
3182,144.9711,-37.8599
3183,145.0002,-37.8659
3184,144.9821,-37.8821
3185,145.0025,-37.8864
3186,145.0191,-37.895
3187,145.0167,-37.9667
3188,145.0046,-37.9372
3189,145.0342,-37.9367
3190,145.05,-37.95
3191,145.0,-37.95
3192,145.0481,-37.9694
3193,145.0389,-37.9822
3194,145.0667,-37.9833
3195,145.1163,-37.9995
3196,145.1333,-38.0333
3197,145.1333,-38.0833
3198,145.1382,-38.1049
3199,145.15,-38.1278
3200,145.1484,-38.1235
3201,145.1725,-38.0997
3202,145.0984,-37.956
3204,145.0415,-37.9039
3205,144.9571,-37.8335
3206,145.0,-37.8333
3207,144.9183,-37.836
3211,144.5,-37.9667
3212,144.4062,-38.0239
3213,144.25,-37.9167
3214,144.3542,-38.1014
3215,144.3667,-38.1
3216,144.3114,-38.1706
3217,144.3023,-38.1974
3218,144.3167,-38.1333
3219,144.3789,-38.1698
3220,144.3556,-38.1619
3221,144.1333,-38.0833
3222,144.5833,-38.2167
3223,144.718,-38.1705
3224,144.4682,-38.19
3225,144.6105,-38.2817
3226,144.5147,-38.2653
3227,144.4,-38.2667
3228,144.2667,-38.3333
3230,144.1859,-38.4073
3231,144.1039,-38.464
3232,143.9764,-38.5404
3233,143.6722,-38.7594
3234,143.8466,-38.6622
3235,143.8667,-38.4
3236,143.7167,-38.6333
3237,143.5678,-38.6366
3238,143.3893,-38.756
3239,143.3167,-38.6333
3240,144.1748,-38.2409
3241,144.0333,-38.35
3242,143.7847,-38.3368
3243,143.8167,-38.3667
3249,143.6,-38.4167
3250,143.5841,-38.3445
3251,143.5667,-38.1167
3254,143.5167,-38.2833
3260,143.2167,-38.1833
3264,142.9212,-38.2408
3265,143.0167,-38.2167
3266,143.1039,-38.4143
3267,143.05,-38.4333
3268,142.7833,-38.5
3269,143.15,-38.6833
3270,142.8733,-38.6035
3271,142.9833,-37.85
3272,142.8083,-38.081
3273,142.7,-38.0
3274,142.5167,-37.95
3275,142.4615,-38.2876
3276,142.4333,-38.2
3277,142.7333,-38.45
3278,142.6333,-38.2833
3279,142.5833,-38.3333
3280,142.488,-38.3818
3281,142.5333,-38.2833
3282,142.3673,-38.2918
3283,142.3667,-38.2333
3284,142.2371,-38.3853
3285,142.0651,-38.3156
3286,142.0167,-38.0
3287,142.35,-37.9833
3289,142.2913,-37.8751
3292,141.0167,-38.05
3293,142.5402,-37.7187
3294,142.2333,-37.6667
3300,142.022,-37.7442
3301,142.1,-37.8167
3302,141.65,-37.8
3303,141.75,-37.95
3304,141.6295,-38.1329
3305,141.3416,-38.2019
3309,141.5333,-37.8
3310,141.5483,-37.7205
3311,141.403,-37.5849
3312,140.9667,-37.6333
3314,142.1333,-37.4
3315,141.5667,-37.3833
3317,141.6,-37.1667
3318,141.2966,-37.0365
3319,141.1667,-36.85
3321,144.0575,-38.1009
3322,143.6333,-38.0333
3323,143.4667,-38.05
3324,143.3378,-37.9527
3325,143.2203,-37.9479
3328,144.05,-38.0333
3329,143.9667,-38.0167
3330,143.7167,-37.9
3331,144.1333,-37.9
3332,144.1357,-37.9657
3333,143.9833,-37.9333
3334,144.0333,-37.7889
3335,144.6908,-37.687
3337,144.5854,-37.6834
3338,144.5603,-37.7008
3340,144.2833,-37.85
3341,144.313,-37.5465
3342,144.2293,-37.6426
3345,144.1093,-37.5823
3350,143.9,-37.55
3351,143.5,-37.5833
3352,143.85,-37.5
3353,143.8496,-37.5662
3354,143.7607,-37.5987
3355,143.8286,-37.5314
3356,143.8147,-37.5891
3357,143.8839,-37.6502
3360,143.6,-37.7167
3361,143.2167,-37.7
3363,143.6833,-37.3167
3364,144.0333,-37.2833
3370,143.7864,-37.2947
3371,143.6586,-37.2037
3373,143.4667,-37.4333
3374,142.85,-37.15
3375,143.1667,-37.3667
3377,142.9809,-37.2626
3378,143.0667,-37.5333
3379,142.6511,-37.858
3380,142.7809,-37.0563
3381,142.692,-37.0132
3384,143.0667,-37.1333
3385,142.5667,-36.7333
3387,142.9333,-36.85
3388,142.8333,-36.5667
3390,142.4167,-36.5
3391,142.4167,-36.0833
3392,142.55,-36.3333
3393,142.3909,-36.2043
3395,142.1667,-35.9167
3396,142.3663,-35.727
3400,142.1998,-36.7113
3401,142.2333,-36.5333
3402,142.1998,-36.7113
3407,141.8333,-37.3167
3409,141.9452,-36.7403
3412,141.4731,-36.7179
3413,141.0833,-36.7667
3414,142.05,-36.3
3415,141.35,-36.3667
3418,141.8555,-36.3594
3419,141.2422,-36.3786
3420,141.0583,-36.375
3423,141.9882,-36.1425
3424,142.05,-35.7667
3427,144.7188,-37.626
3428,144.8074,-37.6384
3429,144.7261,-37.5774
3430,144.75,-37.4833
3431,144.6796,-37.4605
3432,144.75,-37.4333
3433,144.75,-37.4167
3434,144.743,-37.3507
3435,144.736,-37.2773
3437,144.4833,-37.5167
3438,144.6184,-37.4428
3440,144.5624,-37.4196
3441,144.5841,-37.4005
3442,144.65,-37.35
3444,144.5167,-37.0833
3446,144.3847,-37.1886
3447,144.3667,-37.15
3448,144.3667,-36.9833
3450,144.2168,-37.0671
3451,144.1861,-37.1426
3453,144.2167,-36.9
3458,144.3167,-37.4167
3460,144.1426,-37.3411
3461,144.1333,-37.45
3462,144.0647,-37.106
3463,144.0683,-36.9957
3464,143.8167,-37.0481
3465,143.7833,-36.9667
3467,143.4736,-37.0904
3468,143.4,-37.25
3469,143.2611,-37.1389
3472,143.75,-36.9167
3475,143.4667,-36.7333
3477,143.0,-36.5833
3478,143.3167,-36.9333
3480,142.7167,-36.3
3482,142.7833,-36.1167
3483,143.0333,-36.0
3485,142.6617,-35.6811
3487,142.5833,-35.6167
3488,142.5333,-35.4
3489,142.4167,-35.3333
3490,142.65,-35.15
3491,142.2,-35.3833
3494,142.2916,-34.5
3496,141.5741,-34.5668
3498,142.171,-34.2354
3501,142.3253,-34.6355
3502,142.1625,-34.1855
3505,142.0476,-34.1853
3506,141.3667,-35.2333
3507,142.0333,-35.1333
3509,141.7,-35.1667
3512,141.1,-35.25
3515,144.0167,-36.8833
3516,143.9423,-36.6027
3517,143.7333,-36.5167
3518,143.45,-36.3833
3520,143.7034,-36.3561
3521,144.8523,-37.1129
3522,144.8333,-37.05
3523,144.8,-36.8667
3525,143.4353,-36.2726
3527,143.3833,-36.05
3529,143.1833,-35.85
3530,143.1242,-35.7808
3531,142.9167,-35.55
3533,142.8498,-35.5039
3537,143.843,-35.9917
3540,143.5635,-35.9109
3542,143.3779,-35.6672
3544,143.1916,-35.4187
3546,142.9431,-35.1891
3549,142.7723,-34.5836
3550,144.2956,-36.7812
3551,144.7,-36.7167
3552,144.2802,-36.7582
3554,144.2997,-36.731
3555,143.6667,-37.7
3556,144.1333,-36.6
3557,144.5072,-36.6165
3558,144.6105,-36.4946
3559,144.5667,-36.5333
3561,144.75,-36.3333
3562,144.5533,-36.0231
3563,144.5373,-36.2712
3564,144.6892,-36.1262
3565,144.5363,-36.2003
3566,144.3692,-35.9561
3567,144.3022,-35.9039
3568,144.1738,-35.8147
3570,144.3336,-36.4707
3571,144.1719,-36.4064
3572,144.4333,-36.2833
3573,144.4167,-36.2333
3575,143.9521,-36.0506
3576,143.9199,-36.1259
3579,143.7221,-35.5535
3580,144.1248,-35.6318
3581,143.7833,-35.65
3583,143.6748,-35.5057
3584,143.6326,-35.463
3585,143.4973,-35.5412
3586,143.5333,-35.3167
3588,143.4551,-35.2911
3589,143.4593,-35.255
3590,143.4727,-35.2238
3591,143.3195,-35.2393
3594,143.3774,-35.1755
3595,143.3508,-35.1854
3596,143.2833,-35.1167
3597,143.2472,-34.774
3599,143.1648,-34.7213
3607,145.1667,-36.85
3608,145.0958,-36.7741
3610,145.2493,-36.596
3612,144.8833,-36.6
3614,145.35,-36.5
3616,145.1167,-36.6
3617,145.1833,-36.4167
3618,145.1322,-36.3724
3619,145.0504,-36.3134
3620,145.1667,-36.25
3621,145.0,-36.2833
3622,144.8906,-36.2207
3623,144.9827,-36.4472
3624,144.9496,-36.3999
3629,145.3,-36.3333
3630,145.3987,-36.3805
3631,145.5333,-36.45
3632,145.3987,-36.3805
3633,145.4333,-36.3
3634,145.4686,-36.2456
3635,145.431,-36.1526
3636,145.5085,-36.1295
3637,145.3167,-35.9833
3638,145.2041,-36.0577
3639,144.9628,-36.0159
3640,145.4695,-36.0133
3641,145.3453,-35.8857
3643,145.6407,-35.9207
3646,145.7167,-36.4167
3647,145.7047,-36.3957
3649,145.6872,-36.0759
3658,145.0668,-37.3002
3659,145.1,-37.0937
3660,145.1167,-36.9667
3661,145.1392,-37.0266
3662,145.0527,-36.9604
3663,145.1833,-36.9333
3664,145.2337,-36.9009
3665,145.4167,-36.8
3666,145.4667,-36.6167
3669,145.6667,-36.55
3670,145.8667,-36.6333
3671,145.9843,-36.5511
3672,145.9843,-36.5511
3673,145.9167,-36.4833
3675,146.1333,-36.2667
3676,146.3206,-36.3585
3677,146.3103,-36.3639
3678,146.3852,-36.3954
3682,146.4,-36.1167
3683,146.5408,-36.1399
3685,146.5,-36.0333
3687,146.3971,-36.0118
3688,146.5408,-36.1399
3689,146.8881,-36.1218
3690,146.8881,-36.1218
3694,146.9188,-36.1454
3695,147.0667,-36.2333
3697,147.1421,-36.6895
3698,147.1521,-36.7359
3699,147.1753,-36.7363
3700,147.2833,-36.1833
3701,147.2,-36.45
3704,147.5,-36.15
3705,147.726,-36.3112
3708,147.9333,-36.05
3709,147.7333,-35.9667
3711,145.7167,-37.4167
3712,145.7964,-37.2558
3713,145.9126,-37.2324
3714,145.7112,-37.1913
3715,145.7108,-36.9768
3717,145.3333,-37.3333
3718,145.5333,-37.1667
3719,145.6167,-37.1
3720,145.8667,-37.0167
3722,146.1667,-37.0
3723,146.0,-37.1667
3724,146.0885,-37.052
3725,145.9167,-36.4167
3726,146.05,-36.3
3727,145.8333,-36.2667
3728,145.8768,-36.161
3730,145.854,-36.0639
3732,146.3784,-36.578
3733,146.4167,-36.7833
3735,146.5833,-36.55
3736,146.7237,-36.561
3737,146.6833,-36.6333
3738,146.7593,-36.5874
3739,146.8596,-36.6352
3740,146.8699,-36.7829
3741,147.0642,-36.8202
3744,146.9833,-36.7833
3746,146.5167,-36.3
3747,146.7833,-36.2833
3749,146.85,-36.4167
3750,145.0333,-37.5833
3751,145.0333,-37.55
3752,145.1,-37.65
3753,144.9833,-37.4833
3754,145.0956,-37.6007
3755,145.1,-37.5667
3756,144.8946,-37.4369
3757,145.3,-37.5
3758,145.0321,-37.3719
3759,145.2399,-37.6408
3760,145.2603,-37.6202
3761,145.3074,-37.5782
3762,144.9667,-37.35
3763,145.3396,-37.5329
3764,145.0672,-37.4658
3765,145.35,-37.8167
3766,145.3667,-37.8167
3767,145.3667,-37.8333
3770,145.378,-37.7249
3775,145.4167,-37.6
3777,145.5172,-37.654
3778,145.6557,-37.5639
3779,145.8906,-37.5588
3781,145.5,-37.9833
3782,145.4667,-37.9333
3783,145.5554,-37.9532
3785,145.3333,-37.9
3786,145.3333,-37.8833
3787,145.35,-37.8667
3788,145.3667,-37.85
3789,145.35,-37.8833
3791,145.3667,-37.8833
3792,145.3833,-37.9
3793,145.4,-37.8833
3795,145.4167,-37.8167
3796,145.3833,-37.7833
3797,145.65,-37.8
3799,145.75,-37.7833
3800,145.1348,-37.9106
3802,145.2587,-37.977
3803,145.2667,-38.0167
3804,145.3167,-37.9833
3805,145.3,-38.0333
3806,145.35,-38.0
3807,145.3871,-38.0161
3808,145.4669,-37.9801
3809,145.4095,-38.0592
3810,145.4333,-38.1333
3812,145.5948,-38.036
3813,145.6246,-38.0834
3814,145.6,-38.15
3815,145.7333,-38.0167
3816,145.8,-38.05
3818,145.8667,-38.1
3820,145.9312,-38.1591
3821,145.9,-38.1
3822,145.9667,-38.2333
3823,146.0608,-38.2052
3824,146.15,-38.2667
3825,146.261,-38.1783
3831,146.0,-37.9833
3832,145.9612,-37.9296
3833,146.1029,-37.8728
3835,146.1833,-38.2833
3840,146.35,-38.2833
3841,146.6306,-38.2458
3842,146.4137,-38.3078
3844,146.6242,-38.3008
3847,146.7886,-38.1545
3850,147.0333,-38.1167
3851,146.9833,-38.1
3852,147.127,-38.1035
3853,147.068,-38.111
3854,146.5667,-38.1167
3856,146.6167,-38.05
3857,146.6833,-38.0167
3858,146.7333,-37.9833
3859,146.8833,-37.9167
3860,146.95,-38.0
3862,147.0667,-37.9333
3864,147.35,-37.7833
3865,147.4598,-37.8005
3869,146.3292,-38.3225
3870,146.3333,-38.4167
3871,146.1613,-38.401
3873,146.7,-38.2833
3874,146.8751,-38.5238
3875,147.6104,-37.8229
3878,147.6833,-37.9
3880,147.7194,-37.9189
3882,147.7333,-37.8167
3885,148.2833,-37.0833
3886,148.45,-37.7333
3887,148.1,-37.7167
3888,148.1667,-37.75
3889,148.7197,-37.6967
3890,149.1431,-37.2655
3891,149.6333,-37.475
3892,149.7541,-37.559
3893,147.7917,-37.4667
3895,147.8333,-37.3833
3896,147.7167,-37.25
3898,147.65,-37.0167
3900,147.7167,-36.95
3902,147.8,-37.8167
3903,147.8667,-37.8333
3904,147.853,-37.8915
3909,147.981,-37.8812
3910,145.1667,-38.1667
3911,145.1807,-38.1987
3912,145.1667,-38.2167
3913,145.1833,-38.25
3915,145.0967,-38.2987
3916,145.0469,-38.4263
3918,145.1667,-38.3333
3919,145.2,-38.35
3920,145.2004,-38.3649
3921,145.341,-38.3406
3922,145.2627,-38.4922
3923,145.2995,-38.4642
3925,145.3584,-38.5262
3926,145.0833,-38.35
3927,145.1667,-38.4
3928,144.9724,-38.3973
3929,145.019,-38.4739
3930,145.0833,-38.1833
3931,145.0388,-38.2179
3933,145.1167,-38.2167
3934,145.0167,-38.2667
3936,144.9646,-38.3338
3937,145.0167,-38.35
3938,144.9281,-38.3497
3939,144.8833,-38.4167
3940,144.8775,-38.3644
3941,144.8167,-38.3667
3942,144.7795,-38.3613
3943,144.7413,-38.3396
3944,144.7167,-38.3167
3945,145.6667,-38.4333
3946,145.7667,-38.4167
3950,145.9,-38.3333
3951,145.8667,-38.4
3953,145.9167,-38.45
3954,145.95,-38.55
3956,145.8224,-38.7004
3957,146.0333,-38.5833
3958,146.0333,-38.65
3959,146.1174,-38.8199
3960,146.3167,-38.5333
3962,146.3833,-38.6167
3964,146.2667,-38.6833
3965,146.4531,-38.6992
3966,146.45,-38.5833
3967,146.5,-38.6333
3971,146.6036,-38.6194
3975,145.25,-38.05
3976,145.25,-38.0333
3977,145.2684,-38.1392
3978,145.3333,-38.1167
3979,145.7,-38.5167
3980,145.3377,-38.2143
3981,145.5333,-38.1667
3984,145.5606,-38.3151
3987,145.6725,-38.3336
3988,145.7638,-38.3428
3990,145.5333,-38.45
3991,145.45,-38.4833
3992,145.5833,-38.5333
3995,145.7,-38.5667
3996,145.8,-38.6333
8001,144.9633,-37.814
8002,144.9879,-37.8167
8003,144.9756,-37.8153
8004,144.9756,-37.8153
8005,144.9756,-37.8153
8006,144.9756,-37.8153
8007,144.9756,-37.8153
8008,144.9756,-37.8153
8009,144.9756,-37.8153
8010,144.9505,-37.8149
8011,144.9505,-37.8149
8012,144.9505,-37.8149
8045,144.9633,-37.814
8051,144.9633,-37.814
8060,144.9633,-37.814
8061,144.9633,-37.814
8066,144.9633,-37.814
8069,144.9633,-37.814
8070,144.9633,-37.814
8071,144.9633,-37.814
8102,144.9633,-37.814
8103,144.9633,-37.814
8107,144.9633,-37.814
8108,144.9633,-37.814
8111,144.9633,-37.814
8120,144.9633,-37.814
8205,144.9633,-37.814
8383,144.9633,-37.814
8386,144.9633,-37.814
8388,144.9633,-37.814
8390,144.9633,-37.814
8393,144.9633,-37.814
8394,144.9633,-37.814
8396,144.9633,-37.814
8399,144.9633,-37.814
8627,145.0694,-37.8421
6000,115.8614,-31.9522
6001,115.8614,-31.9522
6003,115.8588,-31.9478
6004,115.8711,-31.9587
6005,115.842,-31.949
6006,115.8528,-31.9272
6007,115.8419,-31.9363
6008,115.7972,-31.9583
6009,115.8073,-31.9818
6010,115.798,-31.9676
6011,115.7682,-31.9988
6012,115.7638,-32.0054
6014,115.8,-31.9333
6015,115.7617,-31.9344
6016,115.8351,-31.92
6017,115.8055,-31.9106
6018,115.7932,-31.9214
6019,115.7736,-31.9117
6020,115.7562,-31.863
6021,115.8099,-31.8834
6022,115.8076,-31.849
6023,115.7759,-31.8329
6024,115.8086,-31.8397
6025,115.7405,-31.807
6026,115.8008,-31.8104
6027,115.736,-31.7587
6028,115.7306,-31.7355
6029,115.7571,-31.8694
6030,115.7127,-31.6649
6031,115.7517,-31.6734
6032,115.7625,-31.6371
6033,115.7144,-31.6058
6034,115.6888,-31.5868
6035,115.6317,-31.5468
6036,115.7043,-31.643
6037,115.5874,-31.4998
6038,115.6864,-31.6304
6041,115.5608,-31.3591
6042,115.4439,-31.2772
6043,115.3909,-31.1002
6044,115.3365,-31.0225
6050,115.8621,-31.9189
6051,115.8949,-31.931
6052,115.8798,-31.9166
6053,115.9178,-31.9169
6054,115.938,-31.9172
6055,116.0118,-31.9174
6056,116.0422,-31.9066
6057,116.0034,-31.9444
6058,116.0067,-31.9828
6059,115.8719,-31.8882
6060,115.8423,-31.9077
6061,115.8392,-31.8674
6062,115.909,-31.9035
6063,115.9366,-31.8651
6064,115.8398,-31.841
6065,115.8281,-31.8111
6066,115.8955,-31.8406
6067,115.9055,-31.8194
6068,115.9416,-31.8245
6069,115.9896,-31.7813
6070,116.0812,-31.9191
6071,116.1,-31.8833
6072,116.1043,-31.9095
6073,116.1676,-31.9021
6074,116.2007,-31.9023
6076,116.0833,-32.0
6077,115.8662,-31.7761
6078,115.8431,-31.6936
6079,115.9176,-31.7745
6081,116.1707,-31.8783
6082,116.2103,-31.8761
6083,116.3541,-31.599
6084,116.0801,-31.4677
6090,115.881,-31.8526
6100,115.904,-31.9587
6101,115.911,-31.9842
6102,115.9167,-32.0
6103,115.9131,-31.9555
6104,115.9464,-31.9384
6105,115.9564,-31.9321
6106,115.9222,-31.9944
6107,116.0005,-32.0067
6108,115.955,-32.06
6109,115.9833,-32.05
6110,116.0054,-32.081
6111,115.9862,-32.1191
6112,116.0247,-32.1378
6121,115.9183,-32.2657
6122,116.009,-32.221
6123,116.0124,-32.292
6124,116.0595,-32.3358
6125,115.9772,-32.3605
6126,115.9667,-32.4333
6147,115.9289,-32.0401
6148,115.8866,-32.0296
6149,115.8624,-32.0563
6150,115.8376,-32.0699
6151,115.8667,-31.9833
6152,115.8866,-32.0157
6153,115.8489,-32.0279
6154,115.8176,-32.04
6155,115.903,-32.0552
6156,115.8012,-32.0404
6157,115.7859,-32.045
6158,115.7676,-32.0382
6159,115.75,-32.0333
6160,115.7667,-32.05
6161,115.5404,-31.9952
6162,115.7706,-32.0603
6163,115.8192,-32.0976
6164,115.8653,-32.1435
6165,115.81,-32.2045
6166,115.824,-32.1696
6167,115.8763,-32.1943
6168,115.7636,-32.2833
6169,115.7421,-32.3046
6170,115.7993,-32.2677
6171,115.8305,-32.3289
6172,115.7515,-32.3734
6173,115.7585,-32.4059
6174,115.761,-32.425
6175,115.7572,-32.444
6176,115.8167,-32.3667
6180,115.773,-32.4956
6181,115.7942,-32.4778
6182,115.8314,-32.4299
6207,116.1411,-32.5627
6208,115.8315,-32.5824
6209,115.7604,-32.5585
6210,115.7217,-32.5269
6211,115.629,-32.6323
6213,116.0167,-32.7
6214,115.8667,-32.75
6215,115.922,-32.8432
6218,115.8969,-32.9537
6220,115.9527,-33.0367
6221,115.9333,-33.15
6223,115.85,-33.1667
6224,115.9656,-33.1965
6225,116.0994,-33.3359
6226,115.8167,-33.2833
6227,115.8137,-33.3071
6228,115.7567,-33.3186
6229,115.7016,-33.3471
6230,115.6305,-33.3681
6231,115.6414,-33.3271
6232,115.705,-33.3166
6233,115.7196,-33.2139
6236,115.9,-33.4667
6237,115.5862,-33.4632
6239,115.8506,-33.5756
6240,115.9756,-33.5344
6243,116.2333,-33.6833
6244,116.4529,-33.9355
6251,115.8667,-33.6667
6252,115.9333,-33.7333
6253,115.9667,-33.8
6254,116.0582,-33.8497
6255,116.3167,-33.7667
6256,116.1667,-34.05
6258,116.0167,-34.1833
6260,116.1,-34.4
6262,116.0778,-34.7331
6271,115.5065,-33.5271
6275,115.7646,-33.9787
6280,115.1833,-33.7
6281,115.149,-33.6356
6282,115.0977,-33.683
6284,115.4242,-33.865
6285,114.9943,-33.9791
6286,115.0833,-34.0667
6288,115.0833,-34.2167
6290,115.1365,-34.3455
6302,116.6833,-32.0333
6304,116.6088,-32.3134
6306,117.0105,-32.3723
6308,116.8413,-32.5363
6309,117.1333,-32.6667
6311,117.15,-32.7333
6312,117.3744,-32.8994
6313,117.25,-33.0667
6315,117.2901,-33.1909
6316,117.4333,-33.5667
6317,117.9,-33.6333
6318,117.6401,-33.843
6320,117.6414,-34.0433
6321,117.5518,-34.2976
6322,117.5549,-34.362
6323,117.6253,-34.4821
6324,117.8964,-34.4793
6326,117.7042,-34.7723
6327,117.6833,-34.8667
6328,118.1667,-34.8333
6330,118.0131,-34.8847
6331,117.882,-34.6956
6332,117.866,-35.0031
6333,117.05,-34.9
6335,118.15,-34.0333
6336,118.8167,-33.95
6337,118.9173,-33.9422
6338,119.3798,-34.3925
6341,118.146,-33.5413
6343,118.5122,-33.5378
6346,120.0469,-33.583
6348,120.1264,-33.9506
6350,117.638,-33.295
6351,117.9269,-33.2254
6352,118.0833,-33.1833
6353,118.5853,-33.045
6355,118.9292,-33.0019
6356,119.6755,-33.0859
6357,118.6278,-32.7546
6358,118.7098,-32.4971
6359,118.8833,-32.45
6361,117.7739,-32.9768
6363,117.9053,-32.8762
6365,118.3333,-32.6667
6367,118.2653,-32.4986
6368,118.3333,-32.2
6369,118.7442,-32.0823
6370,117.503,-32.7816
6372,117.6273,-32.5921
6373,117.7453,-32.4964
6375,117.9529,-32.2061
6383,117.4667,-32.1667
6384,117.6572,-31.9525
6385,117.7501,-31.9295
6386,117.8313,-31.9325
6390,116.5,-32.8
6391,116.8792,-33.028
6392,116.8259,-33.3563
6393,116.8072,-33.5159
6394,116.9833,-33.8333
6395,117.1595,-33.8305
6396,117.0667,-34.3667
6397,117.0106,-34.5105
6398,116.5997,-34.796
6401,116.8231,-31.5451
6403,116.7976,-31.6373
6405,117.0059,-31.6254
6407,117.3287,-31.7885
6409,117.5363,-31.8099
6410,117.5524,-31.9586
6411,117.8148,-31.5822
6412,117.9536,-31.5832
6413,118.0748,-31.5342
